mean_pixels,std_pixels,median_pixels,mean_hist,std_hist,median_hist,label
77.35028076171875,77.81965279103265,76.0,3072.0,4584.455229359319,1864.5,0.0
44.3717041015625,68.80567805879973,0.0,3072.0,7510.901427258915,1095.0,0.0
53.39105224609375,73.63235267108546,0.0,3072.0,6900.488053391586,1080.0,0.0
51.208251953125,67.72938790227036,0.0,3072.0,6364.499469714802,1368.0,0.0
66.1378173828125,77.45601574771078,5.0,3072.0,5717.222599304666,1407.0,0.0
26.58599853515625,50.03594217685311,0.0,3072.0,8777.990644219211,435.0,0.0
33.6978759765625,56.62661383065409,0.0,3072.0,8036.268233763729,445.5,0.0
40.45709228515625,61.7660448912356,0.0,3072.0,7494.793042506244,708.0,0.0
43.52642822265625,61.18016414772681,0.0,3072.0,6909.986930161301,1110.0,0.0
52.5135498046875,55.72784831770865,50.0,3072.0,5365.629471459989,1440.0,0.0
40.53302001953125,58.304672392221256,0.0,3072.0,7127.7814833929915,1030.5,0.0
54.441650390625,67.00624452455176,0.0,3072.0,6083.446165620273,1261.5,0.0
49.969970703125,61.15608893213908,0.0,3072.0,6225.152799329508,795.0,0.0
32.185791015625,46.772163532417444,0.0,3072.0,7397.098333130363,249.0,0.0
74.1622314453125,71.09239043549705,69.0,3072.0,4451.229464990543,1180.5,0.0
92.495849609375,68.05509678631402,108.0,3072.0,3610.3304904122006,1185.0,0.0
45.7269287109375,56.63534580950058,0.0,3072.0,6067.127213517119,1149.0,0.0
60.50885009765625,64.07041048565844,55.0,3072.0,4961.968825476436,1693.5,0.0
67.000732421875,63.44151772568622,65.0,3072.0,3939.241757622906,1729.5,0.0
60.60748291015625,76.59025833000459,2.0,3072.0,5815.455603389987,1411.5,0.0
41.0845947265625,62.51070062289376,0.0,3072.0,7434.927378596243,1089.0,0.0
31.99383544921875,59.1652382202461,0.0,3072.0,8290.783806432297,850.5,0.0
52.52899169921875,59.15698266441535,33.5,3072.0,5585.911687003295,1416.0,0.0
35.20465087890625,52.751677025976335,0.0,3072.0,7300.709725773241,496.5,0.0
44.03607177734375,54.65796394449164,0.0,3072.0,6024.803264422831,1420.5,0.0
66.2176513671875,73.68842597058908,42.0,3072.0,5301.404589823343,1471.5,0.0
71.97308349609375,77.98754514578016,56.0,3072.0,4902.3465299792915,1900.5,0.0
32.9432373046875,55.170366692675096,0.0,3072.0,7899.354198287351,468.0,0.0
55.4036865234375,79.61023215364959,0.0,3072.0,6941.349553581062,1201.5,0.0
115.51446533203125,72.2727794480924,117.0,3072.0,2225.7240394981586,2577.0,0.0
113.5211181640625,62.853938587930465,119.0,3072.0,2096.7845919407173,2562.0,0.0
44.333251953125,52.897090656969745,11.0,3072.0,5986.813822894445,610.5,0.0
52.04168701171875,70.47224238148723,0.0,3072.0,6903.070403813074,1107.0,0.0
113.8861083984375,62.53750118984833,130.0,3072.0,3516.911944447856,1668.0,0.0
80.6524658203125,87.01070194074124,78.5,3072.0,5531.155880555167,1117.5,0.0
43.646484375,58.97582224700808,0.0,3072.0,6737.063520184443,1356.0,0.0
55.75115966796875,66.00109237135254,1.0,3072.0,5899.523646024312,1498.5,0.0
47.96929931640625,66.30392187497797,0.0,3072.0,6961.9095710157,1194.0,0.0
57.57470703125,70.53155831035924,0.0,3072.0,6152.08025792902,1183.5,0.0
51.66607666015625,67.95351216827493,0.0,3072.0,6775.92778702666,1020.0,0.0
66.64202880859375,75.95122589225456,57.0,3072.0,5354.902625165093,2206.5,0.0
43.16619873046875,63.21439487403628,0.0,3072.0,7405.075084021769,979.5,0.0
60.50250244140625,69.4129426688476,34.0,3072.0,5414.5009465323765,1723.5,0.0
113.22601318359375,69.90305441241729,121.0,3072.0,2717.9043857354513,2140.5,0.0
54.4010009765625,65.70534582285654,0.0,3072.0,5945.046246666211,1434.0,0.0
42.83160400390625,69.25650000318268,0.0,3072.0,7741.965448127497,955.5,0.0
39.465087890625,53.42629864227325,0.0,3072.0,6894.985406075926,726.0,0.0
44.04241943359375,59.49876877916202,0.0,3072.0,6742.09470417021,955.5,0.0
53.181884765625,70.08767788820056,0.0,3072.0,6519.045645261275,837.0,0.0
39.4049072265625,54.59922554414751,0.0,3072.0,6826.420896047943,586.5,0.0
41.5821533203125,65.4440107557652,0.0,3072.0,7648.0599010468,976.5,0.0
35.0299072265625,58.389533364588225,0.0,3072.0,8124.361421059504,1038.0,0.0
72.13116455078125,82.18085358380601,12.0,3072.0,5766.435467426996,882.0,0.0
43.2864990234375,59.6889925234613,0.0,3072.0,6526.548695520474,1401.0,0.0
67.32196044921875,71.03271360791656,64.0,3072.0,5536.172233592449,1081.5,0.0
27.81207275390625,50.14373041032604,0.0,3072.0,8412.014911720022,312.0,0.0
33.6221923828125,54.99114329149702,0.0,3072.0,7879.671400191762,399.0,0.0
32.518798828125,54.07218810522535,0.0,3072.0,8052.134336621564,384.0,0.0
58.11248779296875,76.99363451717552,0.0,3072.0,6275.992202433014,1120.5,0.0
72.5384521484375,83.9844584938344,26.0,3072.0,5512.184684859534,1714.5,0.0
71.83795166015625,82.07662538252417,52.0,3072.0,5372.9425248182215,1345.5,1.0
77.2352294921875,82.04685172523992,71.0,3072.0,4815.312139415263,1162.5,1.0
